albumn_name,track_title,track_number,lyric,line,negative,neutral,positive,overall
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And I feel perfectly fine,7,0.0,0.333,0.667,Positive
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,But I miss screaming and fighting and kissing in the rain,8,0.415,0.34,0.245,Negative
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And it's 2AM and I'm cursing your name,9,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,You're so in love that you act insane,10,0.205,0.455,0.34,Positive
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And that's the way I loved you,11,0.0,0.606,0.394,Positive
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,Breaking down and coming undone,12,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,It's a rollercoaster kind of rush,13,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And I never knew I could feel that much,14,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And that's the way I loved you,15,0.0,0.606,0.394,Positive
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,He respects my space,16,0.0,0.566,0.434,Positive
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And never makes me wait,17,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And he calls exactly when he says he will,18,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,He's close to my mother,19,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,Talks business with my father,20,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,He's charming and endearing,21,0.0,0.441,0.559,Positive
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And I'm comfortable,22,0.0,0.377,0.623,Positive
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,But I miss screaming and fighting and kissing in the rain,23,0.415,0.34,0.245,Negative
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And it's 2AM and I'm cursing your name,24,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,You're so in love that you acted insane,25,0.205,0.455,0.34,Positive
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And that's the way I loved you,26,0.0,0.606,0.394,Positive
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,Breaking down and coming undone,27,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,It's a rollercoaster kind of rush,28,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And I never knew I could feel that much,29,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And that's the way I loved you,30,0.0,0.606,0.394,Positive
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,He can't see the smile I'm faking,31,0.495,0.505,0.0,Negative
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And my heart's not breaking,32,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,'Cause I'm not feeling anything at all,33,0.186,0.814,0.0,Negative
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And you were wild and crazy,34,0.324,0.676,0.0,Negative
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,Just so frustrating,35,0.615,0.385,0.0,Negative
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,"Intoxicating, complicated",36,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,Got away by some mistake and now,37,0.286,0.714,0.0,Negative
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,I miss screaming and fighting and kissing in the rain,38,0.409,0.366,0.226,Negative
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,It's 2AM and I'm cursing your name,39,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,I'm so in love that I acted insane,40,0.205,0.455,0.34,Positive
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And that's the way I loved you,41,0.0,0.606,0.394,Positive
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,Breaking down and coming undone,42,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,It's a rollercoaster kind of rush,43,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And I never knew I could feel that much,44,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,"And that's the way I loved you oh, oh",45,0.0,0.672,0.328,Positive
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,"Whoa, whoa, oh-oh, oh",46,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,"And that's the way I loved you oh, oh, oh, oh",47,0.0,0.719,0.281,Positive
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,"Oh, oh, oh, whoa",48,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,Never knew I could feel that much,49,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And that's the way I loved you,50,0.0,0.606,0.394,Positive
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,Once upon a time,1,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,I believe it was a Tuesday when I caught your eye,2,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,And we caught onto something,3,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,I hold onto the night,4,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,You looked me in the eye and told me you loved me,5,0.0,0.738,0.262,Positive
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,Were you just kidding?,6,0.0,0.682,0.318,Positive
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,'Cause it seems to me,7,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"This thing is breaking down, we almost never speak",8,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,I don't feel welcome anymore,9,0.383,0.617,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"Baby, what happened? Please tell me",10,0.0,0.685,0.315,Positive
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,'Cause one second it was perfect,11,0.0,0.575,0.425,Positive
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,Now you're halfway out the door,12,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"And I stare at the phone, he still hasn't called",13,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,And then you feel so low you can't feel nothing at all,14,0.199,0.801,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"And you flashback to when he said, ""forever and always""",15,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"Oh, and it rains in your bedroom",16,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,Everything is wrong,17,0.608,0.392,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,It rains when you're here and it rains when you're gone,18,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"'Cause I was there when you said, ""forever and always""",19,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,Was I out of line?,20,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"Did I say something way too honest, made you run and hide",21,0.113,0.667,0.22,Positive
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,Like a scared little boy?,22,0.345,0.357,0.298,Negative
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,I looked into your eyes,23,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"Thought I knew you for a minute, now I'm not so sure",24,0.184,0.816,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,So here's to everything coming down to nothing,25,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,Here's to silence that cuts me to the core,26,0.216,0.784,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,Where is this going?,27,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"Thought I knew for a minute, but I don't anymore",28,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"And I stare at the phone, he still hasn't called",29,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,And then you feel so low you can't feel nothing at all,30,0.199,0.801,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"And you flashback to when he said, ""forever and always""",31,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"Oh, and it rains in your bedroom",32,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,Everything is wrong,33,0.608,0.392,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,It rains when you're here and it rains when you're gone,34,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"'Cause I was there when you said, ""forever and always""",35,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"You didn't mean it baby, I don't think so",36,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"Oh, back up, baby, back up",37,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,Did you forget everything?,38,0.388,0.612,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"Back up, baby, back up",39,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,Did you forget everything?,40,0.388,0.612,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,'Cause it rains in your bedroom,41,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,Everything is wrong,42,0.608,0.392,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,It rains when you're here and it rains when you're gone,43,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"'Cause I was there when you said, ""forever and always""",44,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"Oh, I stare at the phone, he still hasn't called",45,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,And then you feel so low you can't feel nothing at all,46,0.199,0.801,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"And you flashback to when we said, ""forever and always""",47,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,And it rains in your bedroom,48,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,Everything is wrong,49,0.608,0.392,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,It rains when you're here and it rains when you're gone,50,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"'Cause I was there when you said, ""forever and always""",51,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,You didn't mean it baby,52,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Taylor’s Version),11,"You said, ""forever and always,"" yeah",53,0.0,0.694,0.306,Positive
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,"I'm five years old, it's getting cold, I've got my big coat on",1,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,"I hear your laugh and look up smiling at you, I run and run",2,0.0,0.645,0.355,Positive
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,Past the pumpkin patch and the tractor rides,3,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,"Look now, the sky is gold",4,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,I hug your legs and fall asleep on the way home,5,0.0,0.763,0.237,Positive
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,I don't know why all the trees change in the fall,6,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,But I know you're not scared of anything at all,7,0.0,0.743,0.257,Positive
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,Don't know if Snow White's house is near or far away,8,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,But I know I had the best day with you today,9,0.0,0.633,0.367,Positive
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,I'm thirteen now,10,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,And don't know how my friends could be so mean,11,0.0,0.744,0.256,Positive
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,I come home crying and you hold me tight and grab the keys,12,0.205,0.795,0.0,Negative
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,And we drive and drive until we found a town far enough away,13,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,And we talk and window shop 'til I've forgotten all their names,14,0.147,0.853,0.0,Negative
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,I don't know who I'm going to talk to now at school,15,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,But I know I'm laughing on the car ride home with you,16,0.0,0.719,0.281,Positive
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,Don't know how long it's going to take to feel okay,17,0.0,0.84,0.16,Positive
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,But I know I had the best day with you today,18,0.0,0.633,0.367,Positive
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,"I have an excellent father, his strength is making me stronger",19,0.0,0.457,0.543,Positive
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,"God smiles on my little brother, inside and out",20,0.0,0.574,0.426,Positive
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,He's better than I am,21,0.0,0.58,0.42,Positive
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,I grew up in a pretty house and I had space to run,22,0.0,0.789,0.211,Positive
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,And I had the best days with you,23,0.0,0.625,0.375,Positive
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,There is a video I found from back when I was three,24,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,You set up a paint set in the kitchen and you're talking to me,25,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,It's the age of princesses and pirate ships and the seven dwarves,26,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,Daddy's smart,27,0.0,0.27,0.73,Positive
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,And you're the prettiest lady in the whole wide world,28,0.0,0.709,0.291,Positive
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,Now I know why all the trees change in the fall,29,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,I know you were on my side even when I was wrong,30,0.22,0.78,0.0,Negative
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,And I love you for giving me your eyes,31,0.0,0.515,0.485,Positive
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,For staying back and watching me shine,32,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,"And I didn't know if you knew, so I'm taking this chance to say",33,0.0,0.852,0.148,Positive
Fearless (Taylor’s Version),The Best Day (Taylor’s Version),12,That I had the best day with you today,34,0.0,0.656,0.344,Positive
Fearless (Taylor’s Version),Change (Taylor’s Version),13,"Well, it's a sad picture, the final blow hits you",1,0.235,0.606,0.159,Negative
Fearless (Taylor’s Version),Change (Taylor’s Version),13,Somebody else gets what you wanted again and,2,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,"You know it’s all the same, another time and place",3,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,Repeating history and you're getting sick of it,4,0.32,0.68,0.0,Negative
Fearless (Taylor’s Version),Change (Taylor’s Version),13,But I believe in whatever you do,5,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,And I'll do anything to see it through,6,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,Because these things will change,7,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,Can you feel it now?,8,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,These walls that they put up to hold us back will fall down,9,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,"This revolution, the time will come",10,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,For us to finally win,11,0.0,0.513,0.487,Positive
Fearless (Taylor’s Version),Change (Taylor’s Version),13,"And we’ll sing hallelujah, we'll sing hallelujah",12,0.0,0.385,0.615,Positive
Fearless (Taylor’s Version),Change (Taylor’s Version),13,"Oh, oh",13,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,"So we've been outnumbered, raidеd, and now cornered",14,0.231,0.769,0.0,Negative
Fearless (Taylor’s Version),Change (Taylor’s Version),13,It's hard to fight when thе fight ain't fair,15,0.631,0.369,0.0,Negative
Fearless (Taylor’s Version),Change (Taylor’s Version),13,"We're getting stronger now, find things they never found",16,0.0,0.755,0.245,Positive
Fearless (Taylor’s Version),Change (Taylor’s Version),13,They might be bigger but we're faster and never scared,17,0.0,0.743,0.257,Positive
Fearless (Taylor’s Version),Change (Taylor’s Version),13,"You can walk away, say we don't need this",18,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,But there’s something in your eyes says we can beat this,19,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,’Cause these things will change,20,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,Can you feel it now?,21,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,These walls that they put up to hold us back will fall down,22,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,"This revolution, the time will come",23,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,For us to finally win,24,0.0,0.513,0.487,Positive
Fearless (Taylor’s Version),Change (Taylor’s Version),13,"And we'll sing hallelujah, we’ll sing hallelujah",25,0.0,0.385,0.615,Positive
Fearless (Taylor’s Version),Change (Taylor’s Version),13,"Oh, oh",26,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,"Tonight, we'll stand, get off our knees",27,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,Fight for what we've worked for all these years,28,0.245,0.755,0.0,Negative
Fearless (Taylor’s Version),Change (Taylor’s Version),13,"And the battle was long, it's the fight of our lives",29,0.366,0.634,0.0,Negative
Fearless (Taylor’s Version),Change (Taylor’s Version),13,But we’ll stand up champions tonight,30,0.0,0.521,0.479,Positive
Fearless (Taylor’s Version),Change (Taylor’s Version),13,It was the night things changed,31,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,Can you see it now?,32,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,When the walls that they put up to hold us back fell down,33,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,"It's a revolution, throw your hands up",34,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,'Cause we never gave in,35,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Change (Taylor’s Version),13,"And we'll sing hallelujah, we sang hallelujah",36,0.0,0.385,0.615,Positive
Fearless (Taylor’s Version),Change (Taylor’s Version),13,Hallelujah,37,0.0,0.0,1.0,Positive
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,I like the way you sound in the morning,1,0.0,0.762,0.238,Positive
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,We're on the phone and without a warning,2,0.0,0.775,0.225,Positive
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,I realize your laugh is the best sound,3,0.0,0.435,0.565,Positive
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,I have ever heard,4,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,I like the way I can't keep my focus,5,0.0,0.762,0.238,Positive
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"I watch you talk, you didn't notice",6,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,I hear the words but all I can think is,7,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,We should be together,8,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Every time you smile, I smile",9,0.0,0.444,0.556,Positive
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"And every time you shine, I'll shine for you",10,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Whoa oh, I'm feeling you, baby",11,0.0,0.769,0.231,Positive
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,Don't be afraid to,12,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,Jump then fall,13,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,Jump then fall into me,14,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Baby, I'm never gonna leave you",15,0.0,0.813,0.187,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,Say that you wanna be with me too,16,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,'Cause I'ma stay through it all,17,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,So jump then fall,18,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Well, I like the way your hair falls in your face",19,0.0,0.662,0.338,Positive
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,You got the keys to me,20,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"I love each freckle on your face, oh",21,0.0,0.625,0.375,Positive
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"I've never been so wrapped up, honey",22,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,I like the way you're everything I ever wanted,23,0.0,0.762,0.238,Positive
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,I had time to think it over,24,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,And all I can say is come closer,25,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,Take a deep breath and jump then fall into me,26,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Cause every time you smile, I smile",27,0.0,0.5,0.5,Positive
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"And every time you shine, I'll shine for you",28,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Whoa oh, I'm feeling you, baby",29,0.0,0.769,0.231,Positive
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,Don't be afraid to,30,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,Jump then fall,31,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,Jump then fall into me,32,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Baby, I'm never gonna leave you",33,0.0,0.813,0.187,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,Say that you wanna be with me too,34,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,'Cause I'ma stay through it all,35,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,So jump then fall,36,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,The bottom's gonna drop out from under our feet,37,0.208,0.792,0.0,Negative
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"I'll catch you, I'll catch you",38,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,When people say things that bring you to your knees,39,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,I'll catch you,40,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,The time is gonna come when you're so mad you could cry,41,0.419,0.581,0.0,Negative
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,But I'll hold you through the night until you smile,42,0.0,0.735,0.265,Positive
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Whoa oh, I need you, baby",43,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Don't be afraid, please",44,0.395,0.605,0.0,Negative
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,Jump then fall,45,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,Jump then fall into me,46,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Baby, I'm never gonna leave you",47,0.0,0.813,0.187,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,Say that you wanna be with me too,48,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,'Cause I'ma stay through it all,49,0.0,1.0,0.0,Neutral
